ID,Funct,Pronoun,PPron,I,We,You,SheHe,They,iPron,Article,Verb,AuxVerb,enPast,enPresent,enFuture,Adverb,Preps,Conj,Negate,Quant,Number,Swear,YouPL,PrepEnd,SpecArt,QuanUnit,Interjunction,MultiFun,TenseM,PastM,PresentM,FutureM,ProgM,Social,Family,Friend,Humans,Affect,PosEmo,NegEmo,Anx,Anger,Sad,CogMech,Insight,Cause,Discrep,Tentat,Certain,Inhibition,Inclusive,Exclusive,Percept,See,Hear,Feel,Bio,Body,Health,Sexual,Ingest,Relative,Motion,Space,Time,Work,Achieve,Leisure,Home,Money,Religion,Death,Assent,Nonfl,Filler,Psychology,Love,tPast,tNow,tFuture,Period,Comma,Colon,SemiC,QMark,Exclam,Dash,Quote,Apostrophe,Parenth,OtherP,WordCount,WordPerSentence,RateDicCover,RateNumeral,RateSixLtrWord,RateFourCharWord,RateLatinWord,NumAtMention,NumEmotion,NumHashTag,NumURLs
0,0.35939,0.056244,0.0381316,0.0252622,0.00238322,0.00762631,0.00238322,0,0.0200191,0,0.120591,0.0338418,0,0,0,0.0972355,0.0405148,0.0352717,0.000476644,0.014776,0.0109628,0.000476644,0.000476644,0.0114395,0.0100095,0.0228789,0.0662536,0.0610105,0.0486177,0.00571973,0.0128694,0.0104862,0.0195424,0.0700667,0.00333651,0.00333651,0.0176358,0.077693,0.0409914,0.0228789,0.0042898,0.00238322,0.0100095,0.183508,0.0252622,0.0085796,0.034795,0.028122,0.0157293,0.0042898,0.0314585,0.0328885,0.0262154,0.00667302,0.0042898,0.00667302,0.0352717,0.0100095,0.0200191,0.000476644,0.0042898,0.0915157,0.0166826,0.0519542,0.0333651,0.0176358,0.013346,0.00571973,0.00619638,0.00142993,0.00333651,0.00571973,0.0538608,0.00190658,0.00667302,0.0328885,0.000476644,0.00333651,0.00333651,0.00238322,0.161582,0.028122,0,0,0,0,0,0.057674,0,0.029552,0,2098,6.17059,0.895138,0.0142993,0.0142993,0.0190658,0.0166826,0,30,0,0
0,0.358579,0.0617111,0.0411407,0.030388,0.00233754,0.00701262,0.000935016,0,0.0224404,0,0.126695,0.031323,0,0,0,0.0930341,0.0383357,0.0364656,0.000467508,0.0140252,0.0107527,0.00187003,0.000467508,0.0107527,0.00981767,0.0238429,0.0659187,0.0659187,0.0444133,0.00467508,0.0102852,0.0107527,0.0187003,0.0687237,0.00327256,0.00327256,0.0187003,0.084619,0.0411407,0.028518,0.00607761,0.00467508,0.0107527,0.179056,0.0243104,0.00794764,0.0317906,0.0257129,0.0144928,0.00374007,0.030388,0.0341281,0.0257129,0.00514259,0.0056101,0.0056101,0.0341281,0.00888266,0.0182328,0.00280505,0.00374007,0.083684,0.0149603,0.0490884,0.0299205,0.0154278,0.0112202,0.00607761,0.00514259,0.00140252,0.00280505,0.00748013,0.0532959,0.00187003,0.00607761,0.0317906,0,0.00233754,0.00187003,0.00187003,0.15942,0.027583,0,0,0,0,0,0.0565685,0,0.0289855,0,2139,6.25439,0.892473,0.0140252,0.0140252,0.0191678,0.0158953,0,30,0,0
0,0.359678,0.0605774,0.0397539,0.0288689,0.0023663,0.00567913,0.0023663,0,0.0227165,0,0.115949,0.0302887,0,0,0,0.0960719,0.0383341,0.0392806,0,0.0137246,0.0104117,0.000473261,0.000473261,0.0118315,0.0104117,0.0260293,0.0681496,0.0643635,0.0492191,0.00615239,0.012778,0.00993848,0.0203502,0.0676763,0.00331283,0.00331283,0.0179839,0.0785613,0.0392806,0.023663,0.00378609,0.00283956,0.0104117,0.178893,0.0246096,0.00851869,0.0293422,0.0269759,0.012778,0.00378609,0.0331283,0.032655,0.0250828,0.00615239,0.00473261,0.00615239,0.032655,0.00804543,0.0194037,0.000473261,0.00425935,0.08708,0.0146711,0.0487459,0.0336015,0.0194037,0.0118315,0.00615239,0.00473261,0.00141978,0.00331283,0.00567913,0.054425,0.0023663,0.00757217,0.032655,0.000473261,0.00331283,0.00331283,0.00189304,0.156649,0.0279224,0,0,0,0,0,0.0572646,0,0.0293422,0,2113,6.36446,0.887837,0.0141978,0.0141978,0.019877,0.0165641,0,30,0,0
0,0.361914,0.0606348,0.0397916,0.0284225,0.00236855,0.00663193,0.00189484,0,0.022738,0,0.118901,0.0341071,0,0,0,0.0985315,0.0393179,0.0369493,0.000473709,0.0132639,0.0104216,0.000473709,0.000473709,0.0118427,0.00994789,0.0246329,0.0677404,0.063477,0.0492658,0.00615822,0.0127901,0.00994789,0.0203695,0.0682141,0.00331596,0.00331596,0.0184747,0.078162,0.0393179,0.0232117,0.00426338,0.00236855,0.0104216,0.180483,0.0246329,0.00757935,0.0336333,0.0284225,0.014685,0.00426338,0.0317385,0.0331596,0.0255803,0.00615822,0.00426338,0.00663193,0.0326859,0.00805306,0.0189484,0.000473709,0.00473709,0.0890573,0.0151587,0.0497395,0.0341071,0.0194221,0.0132639,0.00568451,0.00473709,0.00142113,0.00331596,0.00568451,0.0568451,0.00236855,0.00805306,0.0322122,0.000473709,0.00331596,0.00331596,0.00236855,0.162482,0.0279488,0,0,0,0,0,0.0573188,0,0.02937,0,2111,6.13663,0.894363,0.0142113,0.0142113,0.0194221,0.0165798,0,30,0,0
0,0.35939,0.056244,0.0381316,0.0252622,0.00238322,0.00762631,0.00238322,0,0.0200191,0,0.120591,0.0338418,0,0,0,0.0972355,0.0405148,0.0352717,0.000476644,0.014776,0.0109628,0.000476644,0.000476644,0.0114395,0.0100095,0.0228789,0.0662536,0.0610105,0.0486177,0.00571973,0.0128694,0.0104862,0.0195424,0.0700667,0.00333651,0.00333651,0.0176358,0.077693,0.0409914,0.0228789,0.0042898,0.00238322,0.0100095,0.183508,0.0252622,0.0085796,0.034795,0.028122,0.0157293,0.0042898,0.0314585,0.0328885,0.0262154,0.00667302,0.0042898,0.00667302,0.0352717,0.0100095,0.0200191,0.000476644,0.0042898,0.0915157,0.0166826,0.0519542,0.0333651,0.0176358,0.013346,0.00571973,0.00619638,0.00142993,0.00333651,0.00571973,0.0538608,0.00190658,0.00667302,0.0328885,0.000476644,0.00333651,0.00333651,0.00238322,0.161582,0.028122,0,0,0,0,0,0.057674,0,0.029552,0,2098,6.17059,0.895138,0.0142993,0.0142993,0.0190658,0.0166826,0,30,0,0
0,0.355301,0.0625597,0.0425024,0.030086,0.00238777,0.00716332,0.00238777,0,0.0219675,0,0.117001,0.0296084,0,0,0,0.0907354,0.0382044,0.0358166,0.000477555,0.0143266,0.0109838,0.000477555,0.000477555,0.0105062,0.0100287,0.0238777,0.0659026,0.0620821,0.0444126,0.00429799,0.0114613,0.0100287,0.0186246,0.0711557,0.00334288,0.00334288,0.0181471,0.0802292,0.0405922,0.025788,0.00477555,0.00286533,0.0114613,0.17574,0.0253104,0.00859599,0.0305635,0.0267431,0.0148042,0.00429799,0.030086,0.030086,0.0267431,0.00620821,0.0052531,0.00620821,0.0334288,0.00811843,0.0200573,0.00095511,0.00382044,0.0883477,0.0152818,0.0506208,0.0329513,0.0176695,0.0133715,0.0052531,0.00477555,0.00143266,0.00334288,0.00573066,0.0515759,0.00191022,0.00620821,0.0334288,0.000477555,0.00238777,0.00286533,0.00191022,0.160458,0.0281757,0,0,0,0,0,0.0577841,0,0.0296084,0,2094,6.21365,0.891117,0.0143266,0.0143266,0.0195798,0.0167144,0,30,0,0
0,0.347723,0.0592979,0.038425,0.0289374,0.0028463,0.00474383,0.000948767,0,0.022296,0,0.124763,0.0289374,0,0,0,0.0910816,0.03463,0.0393738,0,0.0128083,0.0104364,0.00189753,0.000948767,0.0104364,0.0104364,0.0232448,0.0687856,0.0678368,0.0431689,0.00426945,0.00996205,0.0104364,0.0185009,0.0664137,0.0028463,0.00332068,0.0185009,0.0834915,0.0379507,0.0303605,0.00474383,0.00474383,0.0128083,0.18074,0.0241935,0.0085389,0.0298861,0.0241935,0.0104364,0.00521822,0.0317837,0.0388994,0.0251423,0.00426945,0.00521822,0.0056926,0.0360531,0.00948767,0.0194497,0.00237192,0.00521822,0.0782732,0.0166034,0.0469639,0.0251423,0.0189753,0.012334,0.00616698,0.00521822,0.00142315,0.00332068,0.00759013,0.0479127,0.00189753,0.00664137,0.0303605,0,0.00237192,0.00142315,0.000474383,0.15797,0.0279886,0,0,0,0,0,0.056926,0,0.0294118,0,2108,6.31138,0.888994,0.0142315,0.0142315,0.0199241,0.0156546,0,30,0,0
0,0.354914,0.0610154,0.0391244,0.029809,0.00232883,0.00558919,0.000931532,0,0.0237541,0,0.126688,0.0307406,0,0,0,0.0954821,0.0372613,0.0377271,0,0.013973,0.0102469,0.00186306,0.000465766,0.0111784,0.00978109,0.0242198,0.065673,0.0675361,0.0447136,0.00465766,0.0111784,0.0102469,0.0186306,0.0666046,0.00326036,0.00326036,0.0190964,0.085701,0.0405217,0.0284117,0.00605496,0.00465766,0.0107126,0.181649,0.0251514,0.00791803,0.0302748,0.0256171,0.0121099,0.00372613,0.0326036,0.0372613,0.0251514,0.00512343,0.00512343,0.00558919,0.0335352,0.00884956,0.0181649,0.00232883,0.00372613,0.0791803,0.0144388,0.0465766,0.027946,0.0153703,0.00978109,0.00698649,0.00512343,0.0013973,0.0027946,0.00745226,0.0530973,0.00232883,0.00698649,0.0316721,0,0.00232883,0.00232883,0.0013973,0.156497,0.0274802,0,0,0,0,0,0.0563577,0,0.0288775,0,2147,6.37092,0.889613,0.013973,0.013973,0.0195622,0.0158361,0,30,0,0
0,0.322746,0.053791,0.0358607,0.0256148,0.00256148,0.00512295,0.00153689,0,0.0199795,0,0.129611,0.0245902,0,0,0,0.0963115,0.0348361,0.0389344,0,0.00717213,0.0102459,0.00204918,0.00102459,0.00922131,0.00665984,0.0199795,0.0732582,0.0758197,0.0358607,0.00461066,0.00665984,0.00819672,0.0163934,0.0630123,0.00256148,0.00256148,0.0128074,0.0845287,0.0373975,0.0343238,0.00665984,0.00461066,0.0128074,0.184426,0.0251025,0.0112705,0.0210041,0.0169057,0.0112705,0.00768443,0.0368852,0.0455943,0.0251025,0.00409836,0.00512295,0.00665984,0.0353484,0.0107582,0.0169057,0.00409836,0.00614754,0.0686475,0.013832,0.036373,0.0256148,0.017418,0.0122951,0.00614754,0.00409836,0.00102459,0.00358607,0.00665984,0.0440574,0.00153689,0.00717213,0.0276639,0,0.00307377,0.00153689,0.00102459,0.162398,0.0302254,0,0,0,0,0,0.0614754,0,0.0317623,0,1952,6.13836,0.884734,0.0153689,0.0153689,0.0210041,0.0163934,0,30,0,0
0,0.356608,0.0628429,0.040399,0.0304239,0.00349127,0.00448878,0.000997506,0.000498753,0.0244389,0,0.119202,0.0329177,0,0,0,0.0872818,0.0389027,0.0369077,0,0.0144638,0.0109726,0.000498753,0.000498753,0.0104738,0.00947631,0.0259352,0.0668329,0.0648379,0.0428928,0.00399002,0.0114713,0.00897756,0.0184539,0.0708229,0.00448878,0.00399002,0.0209476,0.086783,0.0413965,0.0279302,0.00299252,0.00448878,0.0114713,0.179052,0.0219451,0.00698254,0.0334165,0.0269327,0.0124688,0.00598504,0.0339152,0.0314214,0.0239401,0.00548628,0.00349127,0.00548628,0.032419,0.00798005,0.0194514,0.000498753,0.00448878,0.0773067,0.0149626,0.042394,0.0294264,0.0194514,0.0104738,0.00648379,0.00548628,0.00149626,0.00249377,0.00498753,0.0478803,0.00199501,0.0074813,0.0299252,0,0.00249377,0.00199501,0.000498753,0.154115,0.0294264,0,0,0,0,0,0.0608479,0,0.0309227,0,2005,6.46774,0.888279,0.0149626,0.0149626,0.0209476,0.0149626,0,30,0,0
0,0.35939,0.056244,0.0381316,0.0252622,0.00238322,0.00762631,0.00238322,0,0.0200191,0,0.120591,0.0338418,0,0,0,0.0972355,0.0405148,0.0352717,0.000476644,0.014776,0.0109628,0.000476644,0.000476644,0.0114395,0.0100095,0.0228789,0.0662536,0.0610105,0.0486177,0.00571973,0.0128694,0.0104862,0.0195424,0.0700667,0.00333651,0.00333651,0.0176358,0.077693,0.0409914,0.0228789,0.0042898,0.00238322,0.0100095,0.183508,0.0252622,0.0085796,0.034795,0.028122,0.0157293,0.0042898,0.0314585,0.0328885,0.0262154,0.00667302,0.0042898,0.00667302,0.0352717,0.0100095,0.0200191,0.000476644,0.0042898,0.0915157,0.0166826,0.0519542,0.0333651,0.0176358,0.013346,0.00571973,0.00619638,0.00142993,0.00333651,0.00571973,0.0538608,0.00190658,0.00667302,0.0328885,0.000476644,0.00333651,0.00333651,0.00238322,0.161582,0.028122,0,0,0,0,0,0.057674,0,0.029552,0,2098,6.17059,0.895138,0.0142993,0.0142993,0.0190658,0.0166826,0,30,0,0
0,0.347868,0.059593,0.0382752,0.0285853,0.00339147,0.00484496,0.000968992,0,0.0232558,0,0.114341,0.0285853,0,0,0,0.0935078,0.0368217,0.0402132,0,0.0135659,0.0106589,0.000484496,0.000484496,0.00920543,0.00872093,0.0232558,0.0678295,0.0687984,0.0402132,0.00387597,0.00968992,0.00872093,0.0179264,0.067345,0.00290698,0.00339147,0.0184109,0.0809109,0.0368217,0.0295543,0.00581395,0.00339147,0.0125969,0.181686,0.0237403,0.0101744,0.0300388,0.0251938,0.0116279,0.00387597,0.0358527,0.0358527,0.0261628,0.00436047,0.00581395,0.00581395,0.0343992,0.0111434,0.0188953,0.000484496,0.00436047,0.0775194,0.0145349,0.0465116,0.0251938,0.0150194,0.0106589,0.00532946,0.00581395,0.00145349,0.00387597,0.00775194,0.0479651,0.00193798,0.00678295,0.0314922,0,0.00242248,0.00145349,0.000484496,0.158915,0.0285853,0,0,0,0,0,0.0581395,0,0.0300388,0,2064,6.27356,0.887597,0.0145349,0.0145349,0.0203488,0.0159884,0,30,0,0
0,0.327569,0.0544252,0.0350966,0.0254323,0.00356053,0.00406918,0.00101729,0,0.0213632,0,0.131231,0.0264496,0,0,0,0.0976602,0.0356053,0.0371312,0,0.0076297,0.00915565,0.00203459,0.00101729,0.0101729,0.00661241,0.0208545,0.0727365,0.0768057,0.0366226,0.00406918,0.00813835,0.00813835,0.0162767,0.0651068,0.00254323,0.00305188,0.0152594,0.0859613,0.0376399,0.0330621,0.00610376,0.00457782,0.0116989,0.192269,0.0254323,0.0111902,0.0249237,0.0213632,0.0106816,0.00712106,0.0396745,0.0447609,0.0249237,0.00406918,0.00508647,0.00661241,0.0340793,0.0101729,0.0152594,0.00406918,0.00559512,0.0656155,0.0147508,0.0325534,0.025941,0.0183113,0.0106816,0.00712106,0.00356053,0.00101729,0.00457782,0.00661241,0.0442523,0.00152594,0.00813835,0.0284842,0,0.00305188,0.00152594,0.00101729,0.160224,0.0300102,0,0,0,0,0,0.0615463,0,0.0315361,0,1966,6.22152,0.890132,0.0152594,0.0152594,0.0208545,0.0152594,0,30,0,0
0,0.340106,0.0570876,0.0372521,0.0275762,0.00241896,0.00387034,0.00241896,0,0.0217707,0,0.132559,0.0299952,0,0,0,0.0924045,0.0353169,0.0391872,0,0.00967586,0.0106434,0.00193517,0.000967586,0.00967586,0.0101597,0.0217707,0.0686986,0.0720851,0.0387034,0.00338655,0.00967586,0.00870827,0.0169328,0.0657958,0.00290276,0.00290276,0.0159652,0.0807934,0.0362845,0.0319303,0.00580552,0.00483793,0.0120948,0.182874,0.0246734,0.00967586,0.0275762,0.0212869,0.0111272,0.0067731,0.0309627,0.0449927,0.0251572,0.00387034,0.00628931,0.00532172,0.0314465,0.00967586,0.0154814,0.00241896,0.00532172,0.0749879,0.0149976,0.044509,0.0241896,0.0198355,0.0125786,0.00628931,0.00580552,0.000483793,0.00290276,0.00628931,0.044509,0.00145138,0.00725689,0.0275762,0.000483793,0.00193517,0.00145138,0.000483793,0.156749,0.0285438,0,0,0,0,0,0.0580552,0,0.0299952,0,2067,6.36,0.881955,0.0145138,0.0145138,0.0203193,0.0159652,0,30,0,0
